Chris Mathews	G/W Aggro	2014-09-13	Clovis	2nd	73897	Invitational Qualifier	Standard
Ryan Hudson	Mono-Red Aggro	2014-09-13	Clovis	3rd	73898	Invitational Qualifier	Standard
John George	Mono-Green Devotion	2014-09-13	Clovis	4th	73899	Invitational Qualifier	Standard
Ian Howe	Mono-Red Aggro	2014-09-13	Clovis	5th	73900	Invitational Qualifier	Standard
Stephen Pierce	Mono-Blue Devotion	2014-09-13	Clovis	6th	73901	Invitational Qualifier	Standard
Danyel Tarin	Five-Color Slivers	2014-09-13	Clovis	7th	73902	Invitational Qualifier	Standard
Joshua Kendall	Bant Control	2014-09-13	Clovis	8th	73903	Invitational Qualifier	Standard
Justin Moss	Abzan Midrange	2014-09-30	Brooklyn	1st	73940	Invitational Qualifier	Standard
Caupolican Lopez	Jeskai Tempo	2014-09-30	Brooklyn	2nd	73941	Invitational Qualifier	Standard
Ryan Clementz	Abzan Planeswalkers	2014-09-30	Brooklyn	3rd	73942	Invitational Qualifier	Standard
Anthony Lowry	Mardu Midrange	2014-09-30	Brooklyn	4th	73943	Invitational Qualifier	Standard
Gustavo Solano	Esper Control	2014-09-30	Brooklyn	5th	73944	Invitational Qualifier	Standard
Louis Mejia	Abzan Midrange	2014-09-30	Brooklyn	6th	73945	Invitational Qualifier	Standard
Sean Singer	Abzan Midrange	2014-09-30	Brooklyn	7th	73946	Invitational Qualifier	Standard
Daniel Orr	Abzan Midrange	2014-09-30	Brooklyn	8th	73947	Invitational Qualifier	Standard
Calvin Kim	Abzan Midrange	2014-09-27	Orange	1st	73948	Invitational Qualifier	Standard
Michael Aust	G/R Monsters	2014-09-27	Orange	2nd	73949	Invitational Qualifier	Standard
Kevin Clarkson	Temur Monsters	2014-09-27	Orange	3rd	73950	Invitational Qualifier	Standard
Mike Kim	Mono-Green Devotion	2014-09-27	Orange	4th	73951	Invitational Qualifier	Standard
John Michael Palazzo	Abzan Midrange	2014-09-27	Orange	5th	73952	Invitational Qualifier	Standard
Mathew Chung	G/R Devotion-Monsters	2014-09-27	Orange	6th	73953	Invitational Qualifier	Standard
Brian McAtee	Abzan Midrange	2014-09-27	Orange	7th	73954	Invitational Qualifier	Standard
Jeff Seifert	Mono-Black Aggro	2014-09-27	Orange	8th	73955	Invitational Qualifier	Standard
Leonardo Carega	Temur Monsters	2014-09-27	Brasilia	1st	73956	Invitational Qualifier	Standard
Weder Pereira	W/U Heroic	2014-09-27	Brasilia	2nd	73957	Invitational Qualifier	Standard
Matthew Tickal	G/B Devotion	2014-10-04	River Falls	1st	73978	Invitational Qualifier	Standard
Eric Hawkins	Jeskai Tempo	2014-10-04	River Falls	2nd	73979	Invitational Qualifier	Standard
jeremy biersterveld	Temur Devotion	2014-10-04	River Falls	3rd	73980	Invitational Qualifier	Standard
matthew nester	Temur Monsters	2014-10-04	River Falls	4th	73981	Invitational Qualifier	Standard
kyle falkner	Abzan Midrange	2014-10-04	River Falls	5th	73982	Invitational Qualifier	Standard
jed frein	Jeskai Tempo	2014-10-04	River Falls	6th	73983	Invitational Qualifier	Standard
Bill McMurdo	Abzan Midrange	2014-10-04	River Falls	7th	73984	Invitational Qualifier	Standard
jake steffen	Mardu Aggro	2014-10-04	River Falls	8th	73985	Invitational Qualifier	Standard
John Biddle	Naya Planeswalkers	2014-10-04	Dalton	1st	73986	Invitational Qualifier	Standard
Aaron Lanzo	Temur Monsters	2014-10-04	Dalton	2nd	73987	Invitational Qualifier	Standard
Alex Hon	Abzan Midrange	2014-10-04	Dalton	3rd	73988	Invitational Qualifier	Standard
Derrick Roper	Naya Planeswalkers	2014-10-04	Dalton	4th	73989	Invitational Qualifier	Standard
Joseph Freeman	Mono-Red Aggro	2014-10-04	Dalton	5th	73990	Invitational Qualifier	Standard
Heath Arnold	Mono-Red Aggro	2014-10-04	Dalton	6th	73991	Invitational Qualifier	Standard
Jacob Sexton	G/R Monsters	2014-10-04	Dalton	7th	73992	Invitational Qualifier	Standard
Raphael Bell	Temur Monsters	2014-10-04	Dalton	8th	73993	Invitational Qualifier	Standard
Anthony Lowry	Temur Midrange	2014-10-04	Valley Stream	1st	74002	Invitational Qualifier	Standard
Robert Seder	Abzan Midrange	2014-10-04	Valley Stream	2nd	74003	Invitational Qualifier	Standard
Raymond Cheung	Four-Color Ascendancy Combo	2014-10-04	Valley Stream	3rd	74004	Invitational Qualifier	Standard
John Moloney	Mardu Midrange	2014-10-04	Valley Stream	4th	74005	Invitational Qualifier	Standard
Chris Wong	Jund Planeswalkers	2014-10-04	Valley Stream	5th	74006	Invitational Qualifier	Standard
James Hangley	Abzan Midrange	2014-10-04	Valley Stream	6th	74007	Invitational Qualifier	Standard
Trevor Humphries	Naya Planeswalkers	2014-10-04	Valley Stream	7th	74008	Invitational Qualifier	Standard
Frank Demerie	Abzan Reanimator	2014-10-04	Valley Stream	8th	74009	Invitational Qualifier	Standard
Clint Harford	Jeskai Tempo	2014-10-04	York	1st	74010	Invitational Qualifier	Standard
Riley Perkowski	Temur Monsters	2014-10-04	York	2nd	74011	Invitational Qualifier	Standard
Brian Seipp	Abzan Midrange	2014-10-04	York	3rd	74012	Invitational Qualifier	Standard
Christopher Smoot	Sultai Delve	2014-10-04	York	4th	74013	Invitational Qualifier	Standard
Larry Macejka	Sultai Midrange	2014-10-04	York	5th	74014	Invitational Qualifier	Standard
Russell Spangler	Jeskai Tempo	2014-10-04	York	6th	74015	Invitational Qualifier	Standard
Albert Liao	Sultai Delve	2014-10-04	York	7th	74016	Invitational Qualifier	Standard
Eric Schweisthal	Mardu Midrange	2014-10-04	York	8th	74017	Invitational Qualifier	Standard
alec chernek	Jeskai Tempo	2014-10-05	Boardman	1st	74026	Invitational Qualifier	Standard
Andy Martin	Abzan Midrange	2014-10-05	Boardman	2nd	74027	Invitational Qualifier	Standard
Matthew Sayers	Mardu Midrange	2014-10-05	Boardman	3rd	74028	Invitational Qualifier	Standard
Patrick Celli	Abzan Midrange	2014-10-05	Boardman	4th	74029	Invitational Qualifier	Standard
Jeff Liposky	Abzan Reanimator	2014-10-05	Boardman	5th	74030	Invitational Qualifier	Standard
Donald Sinbaldi	Jeskai Tempo	2014-10-05	Boardman	6th	74031	Invitational Qualifier	Standard
Matthew Guy	Abzan Planeswalkers	2014-10-05	Boardman	7th	74032	Invitational Qualifier	Standard
Christopher Petrus	Abzan Midrange	2014-10-05	Boardman	8th	74033	Invitational Qualifier	Standard
Spencer Mylchreest	Jeskai Tempo	2014-10-05	Toms River	1st	74034	Invitational Qualifier	Standard
Dennis Weinbrecht	Abzan Midrange	2014-10-05	Toms River	2nd	74035	Invitational Qualifier	Standard
Daniel Mckelvey	Abzan Midrange	2014-10-05	Toms River	3rd	74036	Invitational Qualifier	Standard
toby natale	Jeskai Tempo	2014-10-05	Toms River	4th	74037	Invitational Qualifier	Standard
Stuart Brooks	G/R Devotion-Monsters	2014-10-05	Toms River	5th	74038	Invitational Qualifier	Standard
Joseph Behring	Abzan Delve	2014-10-05	Toms River	6th	74039	Invitational Qualifier	Standard
Pete Saunders	Jeskai Tempo	2014-10-05	Toms River	7th	74040	Invitational Qualifier	Standard
John Yen	Abzan Midrange	2014-10-05	Toms River	8th	74041	Invitational Qualifier	Standard
ELLIOTT GARROU	Abzan Planeswalkers	2014-10-04	Raleigh	1st	74042	Invitational Qualifier	Standard
BRYAN SANDAHL	Mardu Midrange	2014-10-04	Raleigh	2nd	74043	Invitational Qualifier	Standard
JON HARRIS	Naya Aggro	2014-10-04	Raleigh	3rd	74044	Invitational Qualifier	Standard
Korey Ashton	Esper Planeswalkers	2014-10-04	Raleigh	4th	74045	Invitational Qualifier	Standard
Zack Dalton	B/W Midrange	2014-10-04	Raleigh	5th	74046	Invitational Qualifier	Standard
BRANDON CURRY	Abzan Midrange	2014-10-04	Raleigh	6th	74047	Invitational Qualifier	Standard
RICHARD OSOWSKI	Abzan Midrange	2014-10-04	Raleigh	7th	74048	Invitational Qualifier	Standard
Chris Baker	Esper Control	2014-10-04	Raleigh	8th	74049	Invitational Qualifier	Standard
Troy Dutton	Rabble Red	2014-10-07		1st	74062	Invitational Qualifier	Standard
Austin Holcomb	Naya Aggro	2014-10-04	Mountain Grove	1st	74100	Invitational Qualifier	Standard
Richard Temmen	Abzan Midrange	2014-10-04	Mountain Grove	2nd	74101	Invitational Qualifier	Standard
Thomas Kohler	G/R Monsters	2014-10-04	Mountain Grove	3rd	74102	Invitational Qualifier	Standard
Christopher Smith	Temur Monsters	2014-10-04	Mountain Grove	4th	74103	Invitational Qualifier	Standard
Darren Horve	Jeskai Tempo	2014-10-04	Mountain Grove	5th	74104	Invitational Qualifier	Standard
Steven Collins	Mono-Red Aggro	2014-10-04	Mountain Grove	6th	74105	Invitational Qualifier	Standard
Patricia Hernandez	Abzan Midrange	2014-10-04	Mountain Grove	7th	74106	Invitational Qualifier	Standard
Michael Bandy	U/B Control	2014-10-04	Mountain Grove	8th	74107	Invitational Qualifier	Standard
William Cruise	Mardu Midrange	2014-10-05	Chattanooga	1st	74116	Invitational Qualifier	Standard
Eller Daniel	Abzan Midrange	2014-10-05	Chattanooga	2nd	74117	Invitational Qualifier	Standard
Joel Sherman	Temur Monsters	2014-10-05	Chattanooga	3rd	74118	Invitational Qualifier	Standard
Jon McDaniel	Mono-Red Aggro	2014-10-05	Chattanooga	4th	74119	Invitational Qualifier	Standard
Cory Anderson	Mardu Midrange	2014-10-05	Chattanooga	5th	74120	Invitational Qualifier	Standard
Jessie Butler	Mono-Red Aggro	2014-10-05	Chattanooga	6th	74121	Invitational Qualifier	Standard
Derrick Roper	Naya Planeswalkers	2014-10-05	Chattanooga	7th	74122	Invitational Qualifier	Standard
Patrick Gillespie	Abzan Planeswalkers	2014-10-05	Chattanooga	8th	74123	Invitational Qualifier	Standard
Wes Ford	W/B Midrange	2014-09-28	Hickory	1st	74124	Invitational Qualifier	Standard
Matt McClellan	Mardu Midrange	2014-09-28	Hickory	2nd	74125	Invitational Qualifier	Standard
Joe Ware	Mono-Black Aggro	2014-09-28	Hickory	3rd	74126	Invitational Qualifier	Standard
Chirayu Patel	Jeskai Tempo	2014-09-28	Hickory	4th	74127	Invitational Qualifier	Standard
Jon Morgan	Five-Color Jeskai Ascendancy Combo	2014-09-28	Hickory	5th	74128	Invitational Qualifier	Standard
Steven Holleman	G/U Devotion	2014-09-28	Hickory	6th	74129	Invitational Qualifier	Standard
Peter Taylor	G/U Devotion	2014-09-28	Hickory	7th	74130	Invitational Qualifier	Standard
Scott Bassham	Temur Monsters	2014-09-28	Hickory	8th	74131	Invitational Qualifier	Standard
Greg Muller	G/R Devotion-Monsters	2014-10-04	Sellersburg	1st	74132	Invitational Qualifier	Standard
Matt Guido	Jeskai Tempo	2014-10-04	Sellersburg	2nd	74133	Invitational Qualifier	Standard
Thomas Graves	Jeskai Tempo	2014-10-04	Sellersburg	3rd	74134	Invitational Qualifier	Standard
Chase Nickles	Abzan Midrange	2014-10-04	Sellersburg	4th	74135	Invitational Qualifier	Standard
gary richie	Abzan Midrange	2014-10-04	Sellersburg	5th	74136	Invitational Qualifier	Standard
james cardwell	G/R Monsters	2014-10-04	Sellersburg	6th	74137	Invitational Qualifier	Standard
John Pellman	Sultai Midrange	2014-10-04	Sellersburg	7th	74138	Invitational Qualifier	Standard
Rob Woodworth	Sultai Reanimator	2014-10-04	Sellersburg	8th	74139	Invitational Qualifier	Standard
Micah Thomas	Jeskai Tempo	2014-10-05	Cumming	1st	74148	Invitational Qualifier	Standard
Alex Hon	Abzan Midrange	2014-10-05	Cumming	2nd	74149	Invitational Qualifier	Standard
Martin Yeh	R/W Planeswalkers	2014-10-05	Cumming	3rd	74150	Invitational Qualifier	Standard
Sean VanDuyse	Jeskai Midrange	2014-10-05	Cumming	4th	74151	Invitational Qualifier	Standard
Jason Dishong	U/B Control	2014-10-05	Cumming	5th	74152	Invitational Qualifier	Standard
Paul Grayson	R/W Heroic	2014-10-05	Cumming	6th	74153	Invitational Qualifier	Standard
Nicholas Ambrose	Jeskai Tempo	2014-10-05	Cumming	7th	74154	Invitational Qualifier	Standard
Gabriel Womack	Abzan Midrange	2014-10-05	Cumming	8th	74155	Invitational Qualifier	Standard
Kai Ruan	Abzan Midrange	2014-10-04	Avondale	1st	74156	Invitational Qualifier	Standard
Matthew Goslar	G/B Devotion	2014-10-04	Avondale	2nd	74157	Invitational Qualifier	Standard
Daniel Sharpy	Abzan Reanimator	2014-10-04	Avondale	3rd	74158	Invitational Qualifier	Standard
Dustin Way	G/R Monsters	2014-10-04	Avondale	4th	74159	Invitational Qualifier	Standard
Christopher Deatherage	Temur Devotion	2014-10-04	Avondale	5th	74160	Invitational Qualifier	Standard
Matthew Vines	Abzan Midrange	2014-10-04	Avondale	6th	74161	Invitational Qualifier	Standard
Robert Torgeson	G/B Graveyard	2014-10-04	Avondale	7th	74162	Invitational Qualifier	Standard
Ethan Daniell	Jeskai Tempo	2014-10-04	Gautier	1st	74171	Invitational Qualifier	Standard
Travis Johnson	Sultai Reanimator	2014-10-04	Gautier	2nd	74172	Invitational Qualifier	Standard
Brandon Tait	Abzan Midrange	2014-10-04	Gautier	3rd	74173	Invitational Qualifier	Standard
John Armstrong	Mardu Midrange	2014-10-04	Gautier	4th	74174	Invitational Qualifier	Standard
Bradley Townsley	G/R Devotion-Monsters	2014-10-04	Gautier	5th	74175	Invitational Qualifier	Standard
Greg Stiver	Abzan Midrange	2014-10-04	Gautier	6th	74176	Invitational Qualifier	Standard
Eric Clark	Jeskai Tempo	2014-10-04	Gautier	7th	74177	Invitational Qualifier	Standard
Travis Neves	Mardu Midrange	2014-10-04	Gautier	8th	74178	Invitational Qualifier	Standard
Wilson Moura	Melira Pod	2014-09-28	Curitiba	1st	74179	Invitational Qualifier	Standard
Erick Ramirez	Abzan Midrange	2014-10-04	Austin	1st	74196	Invitational Qualifier	Standard
Aryeh Wiznitzer	Mardu Aggro	2014-10-04	Austin	2nd	74197	Invitational Qualifier	Standard
Stephen Bonahoom	Bant Planeswalkers	2014-10-04	Austin	3rd	74198	Invitational Qualifier	Standard
Dustin Weatherly	Abzan Midrange	2014-10-04	Austin	4th	74199	Invitational Qualifier	Standard
Darien Church	Mono-Red Aggro	2014-10-04	Austin	5th	74200	Invitational Qualifier	Standard
Gabriel Wilson	R/W Aggro	2014-10-04	Austin	6th	74201	Invitational Qualifier	Standard
Matt Tennyson	Jeskai Tempo	2014-10-04	Austin	7th	74202	Invitational Qualifier	Standard
Kelly Davies	Mono-Black Aggro	2014-10-04	Austin	8th	74203	Invitational Qualifier	Standard
Craig Korycinski	G/R Planeswalkers	2014-10-04	Herkimer	1st	74204	Invitational Qualifier	Standard
Budd Christopher	Mono-Green Devotion	2014-10-04	Herkimer	2nd	74205	Invitational Qualifier	Standard
Shawn Roberts	Mono-Black Aggro	2014-10-04	Herkimer	3rd	74206	Invitational Qualifier	Standard
Aaron Murray	Jeskai Tempo	2014-10-04	Herkimer	4th	74207	Invitational Qualifier	Standard
Max Mitchel	Jeskai Tempo	2014-10-04	Herkimer	5th	74208	Invitational Qualifier	Standard
Zach Mutulo	Jeskai Tempo	2014-10-04	Herkimer	6th	74209	Invitational Qualifier	Standard
Paolo Cesari	Sultai Control	2014-10-04	Herkimer	7th	74210	Invitational Qualifier	Standard
Steven Mayer	G/R Monsters	2014-10-04	Herkimer	8th	74211	Invitational Qualifier	Standard
James Mondrik	Jeskai Aggro	2014-10-10	San Antonio	1st	74246	Invitational Qualifier	Standard
Alexander Dochnal	Mardu Midrange	2014-10-10	San Antonio	2nd	74247	Invitational Qualifier	Standard
Michael Cortez	Sultai Delve	2014-10-10	San Antonio	3rd	74248	Invitational Qualifier	Standard
Luke Then	G/B Devotion	2014-10-10	San Antonio	4th	74249	Invitational Qualifier	Standard
Logan Berryman	Abzan Midrange	2014-10-10	San Antonio	7th	74252	Invitational Qualifier	Standard
Eric Brown	G/R Devotion	2014-10-10	San Antonio	8th	74253	Invitational Qualifier	Standard
Ryan Mcdonough	G/B Devotion	2014-10-10	Tampa	1st	74457	Invitational Qualifier	Standard
Kyle Samples	Jeskai Aggro	2014-10-10	Tampa	2nd	74458	Invitational Qualifier	Standard
Vincent Daniels	Jeskai Aggro	2014-10-10	Tampa	3rd	74459	Invitational Qualifier	Standard
Ernesto Velez	Abzan Midrange	2014-10-10	Tampa	4th	74460	Invitational Qualifier	Standard
Stephen Mann	Jund Midrange	2014-10-10	Tampa	5th	74461	Invitational Qualifier	Standard
Carter Myers	Temur Monsters	2014-10-10	Tampa	6th	74462	Invitational Qualifier	Standard
Nathan Kirchmeier	Abzan Midrange	2014-10-10	Tampa	7th	74463	Invitational Qualifier	Standard
Dwayne Jones	Jeskai Aggro	2014-10-10	Tampa	8th	74464	Invitational Qualifier	Standard
Brandon Dempsey	Jeskai Aggro	2014-10-05	Harrisburg	1st	74639	Invitational Qualifier	Standard
Nathaniel Hoffman	Mardu Midrange	2014-10-05	Harrisburg	2nd	74640	Invitational Qualifier	Standard
Adam Carrasco	Bant Planeswalkers	2014-10-05	Harrisburg	3rd	74641	Invitational Qualifier	Standard
Ben Mitchell	Abzan Midrange	2014-10-05	Harrisburg	4th	74642	Invitational Qualifier	Standard
Tracy Olsen	Naya Aggro	2014-10-05	Harrisburg	5th	74643	Invitational Qualifier	Standard
Trent Stambaugh	B/W Control	2014-10-05	Harrisburg	6th	74644	Invitational Qualifier	Standard
Christopher Smoot	Sultai Delve	2014-10-05	Harrisburg	7th	74645	Invitational Qualifier	Standard
Bill Bouweiri	Mardu Midrange	2014-10-05	Harrisburg	8th	74646	Invitational Qualifier	Standard
Jacob Rudolph	Rabble Red	2014-10-10	Glen Burnie	1st	74660	Invitational Qualifier	Standard
Phil Rose	Jeskai Aggro	2014-10-10	Glen Burnie	2nd	74661	Invitational Qualifier	Standard
Weston Cates	R/W Aggro	2014-10-10	Glen Burnie	3rd	74662	Invitational Qualifier	Standard
Bobby Birmingham	Mono-Black Aggro	2014-10-10	Glen Burnie	4th	74663	Invitational Qualifier	Standard
Atthapol Gattaleeradapan	Jeskai Aggro	2014-10-10	Glen Burnie	5th	74664	Invitational Qualifier	Standard
John Colosimo	Abzan Midrange	2014-10-10	Glen Burnie	6th	74665	Invitational Qualifier	Standard
Travis Snover	Abzan Midrange	2014-10-10	Glen Burnie	7th	74666	Invitational Qualifier	Standard
Ben Cudia	Abzan Midrange	2014-10-10	Glen Burnie	8th	74667	Invitational Qualifier	Standard
Kenneth Longhurst	Jeskai Aggro	2014-10-18	Tampa	1st	74849	Invitational Qualifier	Standard
Michael Lux	Abzan Midrange	2014-10-18	Tampa	2nd	74850	Invitational Qualifier	Standard
Jon Sweet	U/B Control	2014-10-18	Tampa	3rd	74851	Invitational Qualifier	Standard
Mike Zeberlein	Abzan Midrange	2014-10-18	Tampa	4th	74852	Invitational Qualifier	Standard
Logan Mize	Abzan Midrange	2014-10-18	Tampa	5th	74853	Invitational Qualifier	Standard
Anthony Wasser	Jeskai Aggro	2014-10-18	Tampa	6th	74854	Invitational Qualifier	Standard
Ryan Mcdonough	G/B Devotion	2014-10-18	Tampa	7th	74855	Invitational Qualifier	Standard
Jaelin Funk	Jeskai Aggro	2014-10-18	Tampa	8th	74856	Invitational Qualifier	Standard
Bryan Hohns	Abzan Midrange	2014-10-19	Orlando	1st	74857	Invitational Qualifier	Standard
Chaz Dillon	Jeskai Aggro	2014-10-19	Orlando	2nd	74858	Invitational Qualifier	Standard
Justin Soler	Jeskai Aggro	2014-10-19	Orlando	3rd	74859	Invitational Qualifier	Standard
Edward McFarland	Jeskai Midrange	2014-10-19	Orlando	4th	74860	Invitational Qualifier	Standard
Brian Lee	Abzan Midrange	2014-10-19	Orlando	5th	74861	Invitational Qualifier	Standard
Robert Studly	W/U Heroic	2014-10-19	Orlando	6th	74862	Invitational Qualifier	Standard
Jorge Santos	Jeskai Aggro	2014-10-19	Orlando	7th	74863	Invitational Qualifier	Standard
Lloyd Turk	Abzan Devotion	2014-10-19	Orlando	8th	74864	Invitational Qualifier	Standard
Matt Pinsky	Jeskai Aggro	2014-10-19	London	1st	74881	Invitational Qualifier	Standard
Alex Meliton	Abzan Midrange	2014-10-19	London	2nd	74882	Invitational Qualifier	Standard
Tyler Verkuil	Mono-Green Devotion	2014-10-19	London	3rd	74883	Invitational Qualifier	Standard
David Knauer	Mono-Red Aggro	2014-10-19	London	4th	74884	Invitational Qualifier	Standard
Shane Mitchell	Jeskai Aggro	2014-10-19	London	5th	74885	Invitational Qualifier	Standard
Jason Morrill	G/B Devotion	2014-10-19	London	6th	74886	Invitational Qualifier	Standard
Ben Lu	U/B Control	2014-10-19	London	7th	74887	Invitational Qualifier	Standard
Eric Smith	B/R Aggro	2014-10-19	London	8th	74888	Invitational Qualifier	Standard
Paul Nagaoka	Abzan Midrange	2014-10-19	Kansas City	1st	74929	Invitational Qualifier	Standard
CJ Swimmer	Abzan Midrange	2014-10-19	Kansas City	2nd	74930	Invitational Qualifier	Standard
Gerron Dudley	Jeskai Aggro	2014-10-19	Kansas City	3rd	74931	Invitational Qualifier	Standard
Dan Foster	Temur Aggro	2014-10-19	Kansas City	4th	74932	Invitational Qualifier	Standard
Zach Cohen	Abzan Midrange	2014-10-19	Kansas City	5th	74933	Invitational Qualifier	Standard
Patrick Klima	Jeskai Aggro	2014-10-19	Kansas City	6th	74934	Invitational Qualifier	Standard
Matt Scheffler	R/W Aggro	2014-10-19	Kansas City	7th	74935	Invitational Qualifier	Standard
Matt Puls	Jeskai Aggro	2014-10-19	Kansas City	8th	74936	Invitational Qualifier	Standard
Paul Whitbomb	W/R Aggro	2014-10-19	Denton	1st	74937	Invitational Qualifier	Standard
Andrew Flanary	Abzan Midrange	2014-10-19	Denton	2nd	74938	Invitational Qualifier	Standard
